SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
AXISBANK,EQ,16-Jan-2026,1298.8,1298.8,1309.0,1286.5,1296.0,1294.2,1294.62,5175495,67002.8,165814, 3557573, 68.74
BAJAJ-AUTO,EQ,16-Jan-2026,9579.5,9540.0,9616.5,9389.5,9487.0,9489.0,9487.58,528450,50137.12,58253, 359582, 68.04
BAJAJFINSV,EQ,16-Jan-2026,2000.9,2012.8,2033.0,2000.6,2002.0,2002.5,2012.95,1177279,23698.0,39874, 692532, 58.82
BAJFINANCE,EQ,16-Jan-2026,945.95,940.2,963.0,936.8,951.0,950.25,951.44,10710080,101899.58,194250, 7209383, 67.31
BEL,EQ,16-Jan-2026,417.6,416.55,417.25,406.35,410.6,410.25,411.47,18888193,77719.13,179414, 10799375, 57.18
BHARTIARTL,EQ,16-Jan-2026,2022.5,2020.0,2029.7,1988.7,2018.0,2016.4,2010.42,7310676,146975.12,204099, 4886079, 66.83
CIPLA,EQ,16-Jan-2026,1434.5,1379.0,1409.5,1367.2,1398.0,1397.5,1393.04,4333315,60364.86,135796, 2000237, 46.16
COALINDIA,EQ,16-Jan-2026,432.2,432.2,433.6,428.0,431.5,431.0,430.6,6410141,27602.02,167174, 3997526, 62.36
DRREDDY,EQ,16-Jan-2026,1186.5,1184.0,1197.0,1171.5,1177.7,1175.5,1182.65,2214792,26193.19,77994, 1402936, 63.34
EICHERMOT,EQ,16-Jan-2026,7358.0,7330.0,7417.0,7298.5,7300.0,7315.0,7343.85,441023,32388.06,64247, 270831, 61.41
ETERNAL,EQ,16-Jan-2026,299.25,294.05,296.8,286.8,288.0,287.7,291.76,62836265,183329.28,288414, 30446053, 48.45
GRASIM,EQ,16-Jan-2026,2795.8,2810.8,2827.3,2791.0,2810.9,2809.6,2808.35,678922,19066.49,27693, 408752, 60.21
HCLTECH,EQ,16-Jan-2026,1668.5,1670.0,1700.9,1664.8,1696.5,1698.0,1690.44,3098089,52371.21,113028, 1679933, 54.22
HDFCBANK,EQ,16-Jan-2026,925.45,922.0,935.95,919.2,930.55,931.1,929.18,37780235,351044.52,361119, 27960990, 74.01
HDFCLIFE,EQ,16-Jan-2026,743.2,740.1,742.0,718.0,733.5,732.55,730.73,9855757,72018.6,201525, 7006664, 71.09
HINDALCO,EQ,16-Jan-2026,955.35,966.5,966.5,930.0,932.0,934.65,942.56,4037987,38060.36,92108, 1969486, 48.77
HINDUNILVR,EQ,16-Jan-2026,2353.5,2370.0,2372.9,2348.9,2361.8,2360.4,2360.23,1367606,32278.7,64501, 877490, 64.16
ICICIBANK,EQ,16-Jan-2026,1418.4,1417.9,1429.0,1400.2,1413.0,1410.8,1413.4,12530886,177111.65,310123, 8685738, 69.31
INDIGO,EQ,16-Jan-2026,4733.0,4700.0,4757.5,4700.0,4734.5,4740.0,4735.91,1079566,51127.29,88314, 706972, 65.49
INFY,EQ,16-Jan-2026,1599.8,1663.7,1694.0,1653.4,1689.1,1689.8,1679.42,19335957,324732.41,404792, 10328756, 53.42
ITC,EQ,16-Jan-2026,334.75,337.5,337.5,328.55,329.0,329.2,331.06,30526898,101061.43,344862, 20127221, 65.93
JIOFIN,EQ,16-Jan-2026,287.0,287.0,291.0,277.15,277.95,278.8,283.32,18934861,53646.88,158044, 8340016, 44.05
JSWSTEEL,EQ,16-Jan-2026,1181.8,1181.8,1199.3,1179.2,1188.0,1187.3,1189.57,1883089,22400.66,50785, 1080038, 57.35
KOTAKBANK,EQ,16-Jan-2026,421.0,424.0,427.6,417.1,418.7,418.2,421.36,17993251,75816.32,132472, 13129472, 72.97
LT,EQ,16-Jan-2026,3865.8,3890.0,3914.0,3848.7,3857.0,3856.4,3875.35,1807300,70039.29,126699, 1104280, 61.10
M&M,EQ,16-Jan-2026,3649.5,3650.1,3729.9,3650.1,3660.0,3658.2,3689.08,2089943,77099.7,136506, 1328066, 63.55
MARUTI,EQ,16-Jan-2026,16152.0,16000.0,16197.0,15770.0,15877.0,15859.0,15946.07,703056,112109.82,106310, 497537, 70.77
MAXHEALTH,EQ,16-Jan-2026,1033.6,1029.0,1040.1,1022.7,1033.5,1037.0,1032.04,2584321,26671.22,72317, 1730150, 66.95
NESTLEIND,EQ,16-Jan-2026,1307.1,1318.2,1320.9,1305.3,1315.1,1315.9,1315.16,1491989,19621.97,50371, 944548, 63.31
NTPC,EQ,16-Jan-2026,349.1,352.65,354.05,345.4,346.2,346.35,349.85,14275582,49942.49,134221, 10258310, 71.86
ONGC,EQ,16-Jan-2026,248.23,246.9,247.78,242.4,247.23,247.17,246.17,12287680,30248.16,99186, 7425456, 60.43
POWERGRID,EQ,16-Jan-2026,258.35,258.3,261.55,256.2,257.15,257.3,258.98,9648251,24986.97,71727, 6365298, 65.97
RELIANCE,EQ,16-Jan-2026,1458.8,1458.8,1480.0,1455.1,1461.0,1457.9,1464.15,17167161,251352.48,289037, 11151787, 64.96
SBILIFE,EQ,16-Jan-2026,2068.8,2062.0,2097.2,2061.9,2080.5,2081.0,2079.56,753887,15677.5,42512, 420728, 55.81
SBIN,EQ,16-Jan-2026,1028.35,1032.0,1047.45,1028.4,1040.6,1042.3,1039.49,11051580,114879.66,247268, 7305291, 66.10
SHRIRAMFIN,EQ,16-Jan-2026,981.1,981.0,1022.0,981.0,996.95,995.45,1003.06,13316550,133573.06,281399, 8198217, 61.56
SUNPHARMA,EQ,16-Jan-2026,1700.7,1708.0,1708.0,1659.3,1671.1,1668.9,1671.95,3697596,61821.81,249009, 2509566, 67.87
TATACONSUM,EQ,16-Jan-2026,1171.4,1171.3,1199.7,1166.3,1188.0,1189.1,1189.9,1250225,14876.41,39783, 762611, 61.00
TATASTEEL,EQ,16-Jan-2026,189.25,190.05,191.0,187.31,188.0,188.21,189.04,26028519,49203.83,168803, 10755859, 41.32
TCS,EQ,16-Jan-2026,3192.5,3219.4,3221.9,3171.0,3209.0,3206.7,3200.62,4293470,137417.76,149121, 2649992, 61.72
TECHM,EQ,16-Jan-2026,1588.5,1600.0,1680.7,1600.0,1672.0,1670.5,1653.1,3733401,61716.89,115095, 1709896, 45.80
TITAN,EQ,16-Jan-2026,4221.5,4221.5,4236.4,4181.1,4194.4,4196.9,4211.01,686949,28927.52,69324, 437601, 63.70
TMPV,EQ,16-Jan-2026,349.8,349.7,359.7,349.65,354.0,353.6,355.52,10735620,38167.79,161518, 6344538, 59.10
TRENT,EQ,16-Jan-2026,3932.2,3910.0,3977.8,3890.0,3900.0,3899.7,3928.81,867266,34073.27,60709, 463200, 53.41
ULTRACEMCO,EQ,16-Jan-2026,12255.0,11800.0,12405.0,11800.0,12377.0,12378.0,12317.19,454481,55979.3,93047, 320583, 70.54
WIPRO,EQ,16-Jan-2026,260.2,263.25,269.8,263.0,266.8,267.45,267.82,12028289,32214.09,102007, 4878874, 40.56
ADANIENT,EQ,16-Feb-2026,2136.6,2124.2,2190.9,2103.2,2181.3,2184.6,2159.21,1824808,39401.44,69844, 584979, 32.06
ADANIPORTS,EQ,16-Feb-2026,1519.0,1517.5,1545.5,1495.3,1538.0,1540.1,1524.37,1644108,25062.22,64622, 781154, 47.51
APOLLOHOSP,EQ,16-Feb-2026,7542.5,7526.5,7631.0,7478.0,7585.0,7618.0,7576.44,494924,37497.64,44973, 337774, 68.25
ASIANPAINT,EQ,16-Feb-2026,2366.4,2360.0,2405.1,2356.8,2400.0,2397.2,2387.81,683108,16311.3,47055, 394731, 57.78
AXISBANK,EQ,16-Feb-2026,1332.3,1324.0,1361.9,1324.0,1358.0,1358.3,1352.09,5082167,68715.66,129835, 3606602, 70.97
BAJAJ-AUTO,EQ,16-Feb-2026,9760.0,9710.0,9774.5,9643.0,9690.0,9697.5,9695.77,88321,8563.4,16981, 32189, 36.45
BAJAJFINSV,EQ,16-Feb-2026,2023.2,2023.2,2055.0,2022.2,2053.1,2050.9,2045.51,812257,16614.81,26137, 472348, 58.15
BAJFINANCE,EQ,16-Feb-2026,1024.75,1023.05,1029.3,1003.3,1013.0,1012.75,1016.78,4460636,45354.81,119707, 2203761, 49.40
BEL,EQ,16-Feb-2026,435.55,433.05,438.6,429.1,437.85,438.0,435.36,8156650,35510.41,95039, 3678350, 45.10
BHARTIARTL,EQ,16-Feb-2026,2004.7,2010.0,2032.2,1995.0,2030.0,2029.4,2018.51,3455964,69758.86,162819, 2387292, 69.08
CIPLA,EQ,16-Feb-2026,1331.5,1331.0,1358.0,1327.5,1355.0,1356.4,1347.34,1616868,21784.78,35385, 771255, 47.70
COALINDIA,EQ,16-Feb-2026,408.95,408.0,423.85,406.6,422.3,422.5,420.44,9719418,40864.71,111707, 3913220, 40.26
DRREDDY,EQ,16-Feb-2026,1268.1,1257.1,1275.2,1257.1,1268.0,1269.4,1267.95,469592,5954.2,29597, 227206, 48.38
EICHERMOT,EQ,16-Feb-2026,8065.0,8078.5,8084.5,7968.5,8000.5,8010.5,8023.9,589984,47339.7,43233, 356681, 60.46
ETERNAL,EQ,16-Feb-2026,285.2,285.2,289.7,283.9,286.35,286.6,286.85,19958107,57249.45,160519, 10040703, 50.31
GRASIM,EQ,16-Feb-2026,2888.0,2870.0,2918.0,2861.3,2896.2,2912.7,2900.42,285131,8269.98,24702, 164005, 57.52
HCLTECH,EQ,16-Feb-2026,1455.2,1451.1,1467.0,1446.8,1465.6,1461.8,1456.22,2388700,34784.78,100918, 1384394, 57.96
HDFCBANK,EQ,16-Feb-2026,903.9,903.9,929.5,902.1,925.5,925.8,922.18,18806989,173435.15,309517, 10541147, 56.05
HDFCLIFE,EQ,16-Feb-2026,696.8,693.0,708.4,693.0,706.0,703.9,702.42,1975111,13873.57,40305, 1139145, 57.67
HINDALCO,EQ,16-Feb-2026,909.0,895.0,910.3,889.5,907.1,907.45,902.63,6943209,62671.2,180837, 4214304, 60.70
HINDUNILVR,EQ,16-Feb-2026,2305.2,2308.1,2327.0,2288.1,2318.3,2319.0,2310.73,2036833,47065.63,77469, 1224914, 60.14
ICICIBANK,EQ,16-Feb-2026,1414.6,1404.0,1414.0,1400.5,1413.0,1411.6,1408.85,5000042,70443.02,162024, 2763183, 55.26
INDIGO,EQ,16-Feb-2026,4929.2,4929.0,4976.3,4903.0,4949.0,4940.8,4943.39,425143,21016.46,27979, 244030, 57.40
INFY,EQ,16-Feb-2026,1369.1,1373.7,1376.0,1338.3,1370.0,1365.6,1350.57,14621891,197479.52,265381, 6886286, 47.10
ITC,EQ,16-Feb-2026,313.75,313.75,318.25,313.15,318.1,317.95,316.61,11693763,37023.91,132407, 6320760, 54.05
JIOFIN,EQ,16-Feb-2026,263.95,262.05,263.25,259.55,262.6,262.55,261.38,13826571,36140.51,74568, 8938805, 64.65
JSWSTEEL,EQ,16-Feb-2026,1232.0,1229.9,1249.9,1226.5,1247.0,1248.2,1240.67,627073,7779.92,25189, 305665, 48.74
KOTAKBANK,EQ,16-Feb-2026,420.65,419.0,426.7,418.25,426.15,425.6,422.21,12403028,52366.96,122061, 7796084, 62.86
LT,EQ,16-Feb-2026,4173.9,4170.0,4206.0,4135.3,4200.0,4201.5,4182.21,852552,35655.49,51800, 548119, 64.29
M&M,EQ,16-Feb-2026,3533.4,3535.0,3549.5,3469.0,3506.3,3509.7,3504.87,1562001,54746.12,89136, 873043, 55.89
MARUTI,EQ,16-Feb-2026,15237.0,15237.0,15299.0,14960.0,15064.0,15051.0,15060.95,210175,31654.34,43446, 102817, 48.92
MAXHEALTH,EQ,16-Feb-2026,1053.6,1057.9,1077.15,1044.0,1075.0,1075.85,1068.84,2524162,26979.28,42896, 1594317, 63.16
NESTLEIND,EQ,16-Feb-2026,1282.6,1276.7,1295.5,1274.2,1288.0,1289.8,1287.72,456222,5874.84,28094, 231925, 50.84
NTPC,EQ,16-Feb-2026,363.0,362.6,369.65,362.5,368.9,369.1,368.52,6292850,23190.48,180346, 3610325, 57.37
ONGC,EQ,16-Feb-2026,267.4,267.65,272.2,265.65,271.5,271.55,270.9,13247757,35888.09,186392, 6934377, 52.34
POWERGRID,EQ,16-Feb-2026,287.2,288.0,300.95,287.25,300.8,300.5,297.73,22196951,66086.89,158849, 11190746, 50.42
RELIANCE,EQ,16-Feb-2026,1419.6,1420.1,1439.6,1409.3,1434.1,1437.1,1426.07,5896514,84088.65,160094, 2667845, 45.24
SBILIFE,EQ,16-Feb-2026,2034.2,2033.9,2050.3,2023.8,2042.0,2042.4,2041.08,580680,11852.13,26204, 319768, 55.07
SBIN,EQ,16-Feb-2026,1198.6,1194.0,1212.3,1185.3,1210.7,1208.1,1194.69,14972739,178878.43,271610, 8908625, 59.50
SHRIRAMFIN,EQ,16-Feb-2026,1065.8,1065.8,1088.3,1052.8,1085.0,1085.4,1075.93,5096496,54834.66,101425, 3025779, 59.37
SUNPHARMA,EQ,16-Feb-2026,1697.5,1697.5,1715.0,1693.4,1698.4,1700.5,1700.03,1247403,21206.25,72604, 817279, 65.52
TATACONSUM,EQ,16-Feb-2026,1132.2,1128.5,1141.8,1117.1,1138.8,1139.2,1134.99,780629,8860.1,23864, 430852, 55.19
TATASTEEL,EQ,16-Feb-2026,203.18,201.0,206.12,200.55,205.5,205.81,204.22,17932490,36621.25,143647, 5419300, 30.22
TCS,EQ,16-Feb-2026,2692.2,2700.0,2719.8,2671.0,2713.0,2706.6,2692.22,2918730,78578.75,134363, 1261501, 43.22
TECHM,EQ,16-Feb-2026,1534.4,1526.0,1541.9,1494.7,1513.9,1512.7,1513.42,1873472,28353.53,52588, 809229, 43.19
TITAN,EQ,16-Feb-2026,4179.2,4155.0,4196.0,4128.8,4172.0,4181.1,4170.4,500349,20866.55,45402, 249524, 49.87
TMPV,EQ,16-Feb-2026,380.25,378.3,379.6,375.1,376.8,377.25,377.22,5004467,18877.64,72990, 2732795, 54.61
TRENT,EQ,16-Feb-2026,4252.0,4234.0,4298.0,4202.5,4224.6,4229.5,4243.8,698727,29652.6,47769, 355453, 50.87
ULTRACEMCO,EQ,16-Feb-2026,12963.0,12897.0,12997.0,12861.0,12949.0,12981.0,12935.82,81768,10577.36,18373, 44357, 54.25
WIPRO,EQ,16-Feb-2026,214.09,214.62,216.91,210.11,213.19,213.26,212.31,20754327,44062.62,141937, 10079211, 48.56
ADANIENT,EQ,17-Feb-2026,2184.6,2170.0,2252.0,2170.0,2244.4,2242.9,2218.44,1931699,42853.61,62075, 597231, 30.92
ADANIPORTS,EQ,17-Feb-2026,1540.1,1545.0,1576.5,1535.7,1562.6,1566.3,1563.33,3168457,49533.34,68993, 1792916, 56.59
APOLLOHOSP,EQ,17-Feb-2026,7618.0,7590.0,7615.0,7554.5,7576.5,7601.5,7594.9,525344,39899.37,34301, 403574, 76.82
ASIANPAINT,EQ,17-Feb-2026,2397.2,2399.5,2452.4,2399.5,2439.0,2437.4,2435.81,1004356,24464.21,74355, 472557, 47.05
AXISBANK,EQ,17-Feb-2026,1358.3,1358.3,1360.9,1350.4,1354.0,1357.2,1355.82,4513065,61188.84,96196, 3157080, 69.95
BAJAJ-AUTO,EQ,17-Feb-2026,9697.5,9651.0,9869.0,9632.5,9821.0,9826.5,9796.16,159113,15586.96,27423, 60784, 38.20
BAJAJFINSV,EQ,17-Feb-2026,2050.9,2045.0,2052.6,2035.0,2040.3,2044.4,2045.42,252282,5160.23,20237, 98003, 38.85
BAJFINANCE,EQ,17-Feb-2026,1012.75,1012.75,1016.35,1004.0,1012.0,1014.15,1011.03,2913899,29460.42,87347, 1687096, 57.90
BEL,EQ,17-Feb-2026,438.0,442.0,449.35,440.3,446.65,446.85,445.1,17963084,79953.91,144687, 6026468, 33.55
BHARTIARTL,EQ,17-Feb-2026,2029.4,2028.0,2038.5,2014.2,2021.6,2020.3,2025.43,4471158,90560.05,140780, 2095895, 46.88
CIPLA,EQ,17-Feb-2026,1356.4,1350.0,1356.0,1340.1,1343.2,1343.9,1344.75,1413727,19011.1,36422, 832939, 58.92
COALINDIA,EQ,17-Feb-2026,422.5,422.25,424.6,418.5,422.0,421.55,421.36,4564907,19234.77,65330, 1926666, 42.21
DRREDDY,EQ,17-Feb-2026,1269.4,1266.0,1286.8,1258.2,1281.3,1284.8,1276.53,687326,8773.9,39557, 367055, 53.40
EICHERMOT,EQ,17-Feb-2026,8010.5,7981.0,8051.5,7925.0,8022.0,8035.0,7994.91,266572,21312.2,35679, 106871, 40.09
ETERNAL,EQ,17-Feb-2026,286.6,284.0,284.0,277.35,281.35,281.5,279.76,34291326,95933.2,246200, 15179573, 44.27
GRASIM,EQ,17-Feb-2026,2912.7,2902.1,2917.0,2880.2,2891.0,2900.4,2902.77,458126,13298.34,33616, 268335, 58.57
HCLTECH,EQ,17-Feb-2026,1461.8,1464.0,1510.7,1458.0,1483.7,1482.6,1490.04,2840341,42322.26,87279, 1281453, 45.12
HDFCBANK,EQ,17-Feb-2026,925.8,923.0,928.1,918.6,926.45,925.7,925.32,22599629,209118.78,337196, 8883355, 39.31
HDFCLIFE,EQ,17-Feb-2026,703.9,702.5,710.9,701.5,705.0,705.8,706.17,1320272,9323.36,45799, 746270, 56.52
HINDALCO,EQ,17-Feb-2026,907.45,892.9,898.9,881.0,890.5,890.1,888.36,7099432,63068.58,138467, 3589196, 50.56
HINDUNILVR,EQ,17-Feb-2026,2319.0,2309.3,2326.0,2303.4,2312.9,2312.3,2311.79,1233244,28510.03,54398, 830699, 67.36
ICICIBANK,EQ,17-Feb-2026,1411.6,1406.2,1413.6,1393.6,1405.0,1407.5,1404.65,11756187,165133.62,181342, 4271702, 36.34
INDIGO,EQ,17-Feb-2026,4940.8,4970.0,5008.2,4937.5,4966.4,4977.0,4979.58,263838,13138.03,24445, 76521, 29.00
INFY,EQ,17-Feb-2026,1365.6,1370.0,1431.0,1367.0,1391.3,1391.2,1405.93,25347684,356369.67,437387, 8513708, 33.59
ITC,EQ,17-Feb-2026,317.95,318.45,328.05,318.15,325.4,325.45,324.94,39360672,127897.38,246283, 23180436, 58.89
JIOFIN,EQ,17-Feb-2026,262.55,262.4,264.2,260.9,261.8,262.3,262.58,7407032,19449.24,58510, 3825660, 51.65
JSWSTEEL,EQ,17-Feb-2026,1248.2,1246.0,1248.0,1233.2,1241.5,1244.6,1241.59,1115057,13844.44,38057, 557888, 50.03
KOTAKBANK,EQ,17-Feb-2026,425.6,423.65,425.5,420.6,424.3,424.45,423.61,6427007,27225.73,86872, 3866841, 60.17
LT,EQ,17-Feb-2026,4201.5,4210.1,4287.0,4190.1,4275.8,4279.8,4251.49,1763048,74955.81,93683, 941131, 53.38
M&M,EQ,17-Feb-2026,3509.7,3509.7,3515.8,3462.0,3488.4,3489.2,3480.16,1991583,69310.24,80133, 1217426, 61.13
MARUTI,EQ,17-Feb-2026,15051.0,15031.0,15211.0,14960.0,15192.0,15179.0,15140.83,166765,25249.61,35494, 60906, 36.52
MAXHEALTH,EQ,17-Feb-2026,1075.85,1079.2,1083.4,1057.9,1076.0,1076.15,1076.17,1701396,18309.86,58054, 988950, 58.13
NESTLEIND,EQ,17-Feb-2026,1289.8,1281.0,1289.6,1278.0,1286.6,1285.3,1283.77,396198,5086.29,34540, 193276, 48.78
NTPC,EQ,17-Feb-2026,369.1,368.75,369.5,366.05,368.25,368.4,367.57,4442793,16330.35,76034, 2724970, 61.33
ONGC,EQ,17-Feb-2026,271.55,273.0,273.0,268.1,271.85,271.85,270.58,21292868,57613.94,262323, 13913965, 65.35
POWERGRID,EQ,17-Feb-2026,300.5,299.3,301.6,297.0,300.3,300.75,299.39,11190989,33505.26,172511, 7013221, 62.67
RELIANCE,EQ,17-Feb-2026,1437.1,1431.1,1431.8,1418.6,1424.2,1423.0,1423.1,10731630,152721.76,189670, 3002495, 27.98
SBILIFE,EQ,17-Feb-2026,2042.4,2042.4,2045.0,2026.6,2035.8,2039.5,2036.64,377148,7681.16,43251, 170290, 45.15
SBIN,EQ,17-Feb-2026,1208.1,1206.1,1225.5,1204.1,1213.6,1213.4,1217.0,20107196,244704.28,267679, 11513885, 57.26
SHRIRAMFIN,EQ,17-Feb-2026,1085.4,1080.0,1081.9,1060.0,1073.0,1075.0,1068.5,2832145,30261.41,67326, 1028441, 36.31
SUNPHARMA,EQ,17-Feb-2026,1700.5,1696.0,1719.0,1693.9,1716.6,1717.1,1714.57,1053855,18069.13,46102, 647878, 61.48
TATACONSUM,EQ,17-Feb-2026,1139.2,1133.5,1151.0,1131.7,1148.0,1148.5,1144.51,442621,5065.85,22166, 198693, 44.89
TATASTEEL,EQ,17-Feb-2026,205.81,205.5,205.8,201.66,202.89,203.08,203.13,18506676,37592.3,169300, 6957768, 37.60
TCS,EQ,17-Feb-2026,2706.6,2716.0,2760.0,2695.2,2719.8,2717.4,2735.6,4209118,115144.53,163505, 1524494, 36.22
TECHM,EQ,17-Feb-2026,1512.7,1512.7,1547.5,1506.0,1520.0,1523.8,1532.28,1781501,27297.61,102592, 668053, 37.50
TITAN,EQ,17-Feb-2026,4181.1,4167.1,4244.9,4155.0,4236.0,4236.4,4222.66,464123,19598.32,44562, 227779, 49.08
TMPV,EQ,17-Feb-2026,377.25,376.1,383.6,373.55,383.2,382.85,379.88,7843059,29793.93,82474, 3868507, 49.32
TRENT,EQ,17-Feb-2026,4229.5,4215.0,4224.9,4130.0,4170.0,4171.9,4172.7,392842,16392.11,34162, 129876, 33.06
ULTRACEMCO,EQ,17-Feb-2026,12981.0,12955.0,13008.0,12838.0,12984.0,12984.0,12953.91,136174,17639.86,19085, 81872, 60.12
WIPRO,EQ,17-Feb-2026,213.26,213.26,219.39,212.26,215.85,215.69,216.29,26941553,58272.21,174468, 8961417, 33.26
ADANIENT,EQ,18-Feb-2026,2242.9,2254.0,2254.0,2188.1,2213.0,2211.2,2210.56,1149398,25408.12,48505, 292326, 25.43
ADANIPORTS,EQ,18-Feb-2026,1566.3,1565.0,1565.0,1540.0,1550.0,1550.8,1549.12,1326139,20543.5,47674, 630747, 47.56
APOLLOHOSP,EQ,18-Feb-2026,7601.5,7590.0,7670.0,7590.0,7645.0,7647.5,7641.48,385965,29493.42,26628, 278354, 72.12
ASIANPAINT,EQ,18-Feb-2026,2437.4,2440.0,2448.2,2416.5,2434.4,2432.1,2430.48,551809,13411.58,57487, 395145, 71.61
AXISBANK,EQ,18-Feb-2026,1357.2,1363.0,1378.5,1353.8,1376.3,1377.0,1369.04,5556076,76064.86,126751, 4213522, 75.84
BAJAJ-AUTO,EQ,18-Feb-2026,9826.5,9826.5,10009.0,9804.5,10004.0,9980.0,9913.12,334455,33154.94,46452, 164601, 49.21
BAJAJFINSV,EQ,18-Feb-2026,2044.4,2040.0,2065.9,2040.0,2060.2,2060.6,2056.17,611189,12567.08,34143, 331995, 54.32
BAJFINANCE,EQ,18-Feb-2026,1014.15,1014.55,1025.7,1007.05,1020.5,1023.8,1021.35,4929647,50348.75,88460, 3247118, 65.87
BEL,EQ,18-Feb-2026,446.85,450.0,453.5,446.15,446.9,447.7,449.66,14341134,64486.03,139845, 5225060, 36.43
BHARTIARTL,EQ,18-Feb-2026,2020.3,2020.1,2028.6,2015.0,2021.6,2021.8,2022.25,2182669,44139.08,86566, 1216783, 55.75
CIPLA,EQ,18-Feb-2026,1343.9,1350.8,1352.9,1338.1,1350.0,1349.8,1343.29,1119159,15033.55,42075, 657486, 58.75
COALINDIA,EQ,18-Feb-2026,421.55,418.45,418.8,413.1,418.2,418.0,415.89,4872345,20263.64,80350, 2627368, 53.92
DRREDDY,EQ,18-Feb-2026,1284.8,1289.0,1291.5,1276.6,1282.9,1280.3,1282.53,689997,8849.42,43087, 332407, 48.18
EICHERMOT,EQ,18-Feb-2026,8035.0,8024.0,8043.5,7945.0,8020.0,8009.5,7989.44,223326,17842.49,38290, 119759, 53.63
ETERNAL,EQ,18-Feb-2026,281.5,283.1,284.65,273.0,277.1,277.35,276.98,35129399,97302.45,184498, 16310496, 46.43
GRASIM,EQ,18-Feb-2026,2900.4,2900.0,2938.9,2900.0,2936.0,2933.8,2926.96,350421,10256.68,32194, 192139, 54.83
HCLTECH,EQ,18-Feb-2026,1482.6,1483.2,1483.2,1443.4,1464.9,1467.2,1462.49,2036245,29779.9,68672, 1101059, 54.07
HDFCBANK,EQ,18-Feb-2026,925.7,923.2,925.5,919.55,923.7,924.7,922.79,12738702,117551.17,217327, 7177757, 56.35
HDFCLIFE,EQ,18-Feb-2026,705.8,705.85,730.7,704.85,729.7,729.6,720.39,4974855,35838.36,72896, 3181962, 63.96
HINDALCO,EQ,18-Feb-2026,890.1,893.0,907.0,891.35,898.75,899.25,897.83,3909665,35102.23,96778, 1686523, 43.14
HINDUNILVR,EQ,18-Feb-2026,2312.3,2312.6,2328.9,2306.0,2326.0,2323.5,2318.07,830787,19258.22,49162, 534231, 64.30
ICICIBANK,EQ,18-Feb-2026,1407.5,1410.1,1412.3,1398.9,1406.0,1408.2,1403.95,4758071,66801.17,107958, 2718133, 57.13
INDIGO,EQ,18-Feb-2026,4977.0,4974.1,4999.4,4960.6,4972.0,4980.4,4983.63,201866,10060.25,22508, 98043, 48.57
INFY,EQ,18-Feb-2026,1391.2,1390.9,1401.0,1345.3,1372.0,1373.7,1366.92,20241373,276683.64,332674, 9098442, 44.95
ITC,EQ,18-Feb-2026,325.45,326.0,332.95,324.8,332.65,332.45,330.36,35473203,117190.43,228303, 18663783, 52.61
JIOFIN,EQ,18-Feb-2026,262.3,263.0,264.5,261.75,263.9,264.1,263.45,9451007,24898.85,61473, 5604897, 59.30
JSWSTEEL,EQ,18-Feb-2026,1244.6,1244.6,1264.0,1244.2,1253.0,1251.2,1253.85,1389762,17425.51,49488, 692651, 49.84
KOTAKBANK,EQ,18-Feb-2026,424.45,425.7,427.4,421.35,425.7,426.35,424.35,7333331,31118.91,92041, 4602061, 62.76
LT,EQ,18-Feb-2026,4279.8,4290.5,4335.0,4261.1,4310.0,4325.9,4300.66,2042626,87846.47,111448, 1413063, 69.18
M&M,EQ,18-Feb-2026,3489.2,3491.1,3545.0,3483.2,3543.0,3530.5,3505.07,1682427,58970.24,61192, 1057963, 62.88
MARUTI,EQ,18-Feb-2026,15179.0,15208.0,15239.0,15074.0,15165.0,15164.0,15134.34,280772,42492.98,50345, 178215, 63.47
MAXHEALTH,EQ,18-Feb-2026,1076.15,1076.15,1087.9,1071.65,1085.0,1086.25,1082.36,680966,7370.5,32414, 341348, 50.13
NESTLEIND,EQ,18-Feb-2026,1285.3,1286.6,1303.4,1278.0,1301.9,1300.9,1289.72,446022,5752.43,22082, 241063, 54.05
NTPC,EQ,18-Feb-2026,368.4,368.45,370.7,367.4,368.0,368.4,368.48,4871319,17949.77,99061, 3474160, 71.32
ONGC,EQ,18-Feb-2026,271.85,265.0,266.1,262.55,264.7,264.6,264.12,11621040,30693.38,208148, 6100437, 52.49
POWERGRID,EQ,18-Feb-2026,300.75,299.45,302.25,298.45,299.5,300.55,300.47,9147320,27484.66,83781, 5781853, 63.21
RELIANCE,EQ,18-Feb-2026,1423.0,1427.0,1442.1,1419.2,1441.0,1441.3,1432.14,5521096,79069.56,121784, 2260500, 40.94
SBILIFE,EQ,18-Feb-2026,2039.5,2034.4,2062.4,2034.4,2061.0,2059.6,2052.93,353144,7249.81,37378, 191786, 54.31
SBIN,EQ,18-Feb-2026,1213.4,1218.8,1224.1,1214.0,1219.2,1218.9,1218.94,10417264,126980.07,255363, 6248563, 59.98
SHRIRAMFIN,EQ,18-Feb-2026,1075.0,1076.2,1087.1,1072.1,1074.7,1076.2,1077.25,2470593,26614.35,59457, 1382015, 55.94
